Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-14 00:00:00-05:00,78.4655954129786,78.7652165546687,78.00892627887556,78.51634216308594,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.19915990390432,77.25990141746018,76.01794043224491,77.07868194580078,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.32028463710277,78.42451672179727,77.32028463710277,78.1949691772461,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,77.95576899229526,78.44385067885128,76.88777921917897,77.39277648925781,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,76.98684158821678,77.42902110600791,75.02484049800245,75.64098358154297,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,71.8257048611315,73.4977516680358,69.88544951763012,72.0479965209961,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,72.71731344350151,73.0990790994302,69.13641603822464,69.60758209228516,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.23304321123642,71.97549763611416,69.22579473187233,70.7117919921875,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,67.92105987924694,69.10502562675568,65.9542209950426,66.08953094482422,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.1606861550344,67.27107285671417,61.94563554811998,66.05085754394531,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.20615048257532,72.83570304979878,67.10433710214947,72.20022583007812,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.37455265692115,73.45428597286327,69.05669090258408,69.90721893310547,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,71.62758575768213,73.30930003617219,70.82780458094045,73.14982604980469,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.40527520257908,72.37902717401828,70.41219640582361,70.77705383300781,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.13851293457299,70.26965542799252,67.95246362121284,69.83714294433594,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,63.72882264119381,67.19373670107173,63.54760324031838,64.31356048583984,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,66.96421319736713,69.21133137729244,65.08677501833562,68.94554138183594,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.02462518678024,67.95004932218703,65.68842661681832,66.55103302001953,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,61.841747078919504,65.23900739248786,59.92323641976663,59.97880935668945,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.00429300943405,67.6359302649127,61.119275269390535,67.16475677490234,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.46139441002403,62.60044418179931,57.99022457275424,58.52421951293945,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,59.804826482410455,62.24524591333619,57.60361433805932,61.09752655029297,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,57.934642818544056,60.40647473225053,57.29433197423103,59.60186004638672,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,59.77584268914572,61.09270335868853,58.62087096114338,59.145198822021484,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,59.725089265820536,60.84865193316744,55.090706190239764,55.390323638916016,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.11003383943649,55.21151627155354,51.372080998658355,54.213600158691406,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.110708614992014,59.848331019416534,56.6129597572638,59.65261459350586,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.587692247407915,62.39988643227555,59.02920598580545,59.32398986816406,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.56562765348039,62.50379627651141,59.52696661828964,62.44580841064453,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.07095335601888,61.8248250722316,59.69368630258447,59.860408782958984,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.585294586356675,61.74026638113085,60.26151299763773,61.56871032714844,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.75958725464871,63.424386025978244,60.88973245903772,61.44305419921875,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.56079010801558,60.09719995282628,57.78000823267317,58.21010208129883,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.072368803656616,59.234588810411715,57.24117510511811,59.18143081665039,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.66677725772262,59.36749098851091,57.74134949209258,58.33091735839844,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.62394199347429,63.574192418824516,60.25667324880632,63.4195556640625,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.43228649705053,65.64975569191732,62.58110401279755,62.685001373291016,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.484794969799864,64.60352421399418,63.1199448269442,64.28941345214844,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,64.92487082512187,65.2558970699064,63.95836739563788,64.75331115722656,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,64.83065918840516,66.13302662112467,64.23142416734326,66.0242919921875,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.6552590491188,69.64867293181604,67.1840855454915,69.35871887207031,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.23515430833677,69.18474234820361,67.80747910974512,68.72565460205078,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.43845862105105,69.63659364674618,68.22308052874929,69.27173614501953,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.78849422470407,69.3345712466482,66.8965588537916,68.33181762695312,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.1599076040023,68.06116730050987,66.89411769563229,66.91344451904297,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.75640806793423,66.99078550242736,64.13476539316186,64.84514617919922,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.11127511969602,67.14785254874984,65.77058900639604,66.71292877197266,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.657356413235,68.07811832327417,66.41573043870696,66.45439147949219,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,66.9787077583751,68.3825537591584,66.93037962499518,68.37288665771484,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.09017755648323,68.75223755503086,67.64317552817161,68.42121124267578,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,68.88271760948632,69.06393705890572,67.22033738750322,67.31214904785156,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,68.79814023520653,69.991772685642,68.59517537860054,69.52301788330078,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.06185003558508,71.16608226501852,69.67283584195576,70.98969268798828,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.16541493960355,72.24614521202258,69.06876605288338,69.8468017578125,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,69.87095242016659,70.96309864089797,69.18231725189493,70.83503723144531,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.29414381435919,72.7294023781066,71.14916678667844,71.89820861816406,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.59892736503848,73.27064717863384,72.21474300795924,72.64000701904297,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.26580616038919,73.73697961793019,72.96377378346223,73.39144897460938,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.05046319414457,75.19159993074032,73.72338371341871,75.13829803466797,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.64647707690482,76.81487886134366,74.43811241092033,76.32063293457031,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.00385116379037,77.45449582037008,75.32727766040104,75.44841766357422,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.62770513487014,76.54837362731435,73.46172121123148,74.53744506835938,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,73.77668558751988,75.05592369907653,73.05468852162736,74.99535369873047,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.76878686428954,74.5979975896763,72.7348641211466,74.55196380615234,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,75.87482634655969,76.68161544536761,75.18432690881329,76.30850219726562,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.32545901161194,77.17101374486556,75.83605613168199,75.8675537109375,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.72522965116472,77.41330397310716,76.68646396339064,77.34304809570312,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.20493698671349,77.7452239875939,76.5289737926269,76.76641082763672,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.5047461498377,77.34304019898961,76.4029926993938,77.26066589355469,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.37757568234818,78.55686050645615,76.68161577577496,76.73734283447266,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.59440129810365,77.21705526702166,75.85544287582236,77.07168579101562,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.74703662948228,78.36304756047794,76.47084126097369,77.1056137084961,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.34790384342566,77.80823444705406,76.67436561863036,77.030517578125,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,76.9844793797038,78.09896899425175,76.85364609349955,77.97782897949219,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.71129433668344,78.36302799682535,77.27034305104888,78.33879852294922,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.65861858793946,79.03173182452788,78.08683399477036,78.77006530761719,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.59320375117642,78.89120338502829,77.71856920653472,78.09168243408203,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.3412531788607,80.37640405600247,78.3121807567844,80.31583404541016,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.01296326734492,80.82460267780965,79.30308470158906,80.79067993164062,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.47087656345983,83.73438081455681,80.43937898287314,83.34188842773438,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.2892200574616,85.95368266276594,83.85069379935202,85.486083984375,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.63082691049463,85.05481691401155,81.28009773597238,81.38185119628906,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.51875818704126,84.26497730063338,80.97481830000675,82.08445739746094,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.73980469603605,83.75134312369018,80.57747385342842,83.099609375,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.15172088189794,85.57329308072946,83.51875616005826,85.30193328857422,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.04573607358105,86.10630607045023,85.06207991592963,85.18321990966797,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.1396240743936,85.63387739334637,84.60903023062069,85.21715545654297,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,85.92222313474454,86.38739681286114,83.62297982625607,84.7302017211914,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.12265339969562,87.08996579558588,85.07661960868549,86.947021484375,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.18992644325299,90.22023417459731,87.77077935086206,88.80289459228516,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.43217689431303,89.35041992465683,86.86220024275121,87.23531341552734,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.39038973838228,88.4321906709593,86.63205223537432,88.39342498779297,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.28925300034977,88.50972868089589,85.52968033530838,85.67747497558594,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.58540582946648,87.74654657742667,85.10811395697272,87.65205383300781,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.24019642271283,88.66965462082436,87.2208172721467,88.38375854492188,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.46128081179627,89.00398569728229,88.16812405423994,88.2165756225586,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.122707936332,89.75748041356287,88.10271110979996,88.2165756225586,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.64359085564888,91.04396881704737,89.61209327585406,90.57637023925781,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,90.95433575857336,91.7320524889195,90.18388713248098,90.29533386230469,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.27170745727221,92.42980537831811,91.18448282629508,92.39830780029297,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.28991545550893,93.34321735378231,91.74901813164107,92.79566955566406,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.39103546841665,93.01612188144966,91.7804926547122,92.95796966552734,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.26144459491981,96.8683794397454,92.31593673037001,92.52914428710938,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,91.91134894412532,94.25177492913492,90.9785767404952,94.06037902832031,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,95.93318873658312,96.18273684605151,93.51038868590005,94.7072525024414,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.58065106367306,94.39713348994569,92.94345347342261,93.54188537597656,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,93.99252033438566,94.14757567538506,92.88044872986721,93.35289764404297,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.44013312925429,95.45832232514117,93.09609226760277,95.32022094726562,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.11004463336359,96.18515083470295,93.75508296201137,94.00463104248047,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.70663875417605,94.94953641432485,93.6194214977863,94.26873016357422,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.00222642645338,94.07975781052636,89.16874426666178,89.97795867919922,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.177812817912,90.09909152751315,86.39220292894763,89.75505065917969,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,90.81622514062431,91.97432312790853,90.59333170366311,91.88225555419922,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.45340732071803,91.63027433495853,90.36799055061977,90.37284088134766,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,90.85500544148256,92.28930638065711,90.81866491806582,92.10517120361328,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.27900014562395,93.32384416441144,90.8719714748946,93.21966552734375,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,99.70790378289954,103.12889587437893,97.71151174507618,102.97868347167969,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,104.85877268635082,108.19012242087766,104.56077304212948,105.57350158691406,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,105.76249159429877,107.36880923031337,105.04049450870605,106.27854919433594,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,105.99991256912482,106.98356866072452,105.53473177113482,106.66375732421875,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,106.995683074286,110.87943083941089,106.40694450020551,110.38517761230469,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,109.9070500983417,110.36335897935025,107.0794001665455,107.8755111694336,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.31964010708016,110.46041197638358,106.79538698699508,109.44342803955078,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,108.70803141114541,109.20559802488344,105.92892032538568,106.18862915039062,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.27838901940625,109.97497634209523,107.08421855500417,109.71769714355469,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.09635710424106,112.66188375277733,110.60849386446708,111.65946197509766,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.48468727529169,111.64973292886683,109.75168569136507,111.55992889404297,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.68128278727484,112.70555595050736,110.64246299694389,111.26866912841797,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.02110562369826,112.62060863769267,110.68615521459195,112.19585418701172,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.6036370753279,113.74926101178805,112.24199130496142,112.3366470336914,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.37787411753982,114.94339237348481,112.36088216447641,114.82931518554688,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,115.78806955381434,121.22978455348972,115.7759366742478,120.74678039550781,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,124.94817728665664,125.03313705599179,120.32685470533741,122.19091796875,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.06471891526844,121.53316057768988,119.46763816827539,121.1884994506836,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.50403462016395,123.29286429117482,121.43850421682247,122.83655548095703,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.43847690338893,123.77099771310097,120.22490163891516,121.36810302734375,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.34140581995463,122.75887903183632,120.9482136928383,121.17151641845703,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,123.8632579117057,127.1836224608346,122.32928572568825,125.28071594238281,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,128.89232070779244,130.87289803905446,126.72729105741708,130.2709503173828,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.58161557752118,133.96025319602614,123.30013540143739,127.57194519042969,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.21278063679146,125.08654753719104,116.98951728236517,117.35844421386719,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.57204011831335,120.09628586271513,107.65947772486805,117.43611145019531,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.63034169954362,115.52351448044385,109.39734331128103,109.53326416015625,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,113.84387284459,115.66910023984147,111.90213873627353,113.9021224975586,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,116.85357611251904,116.98949692716701,109.22255937183643,110.1837158203125,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.2322810970384,111.87305715590524,106.79541724068777,108.73715209960938,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.377905426981,112.55265405113641,109.51384186173257,111.99925994873047,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,114.88272413305843,115.36815776085928,110.30022950147779,112.17400360107422,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,111.87303669164397,112.62060121644382,108.77596778791039,108.86334228515625,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.52356291630672,108.9313097079175,105.54298485481058,107.12549591064453,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.18375552641913,107.64976770036112,102.99931226553164,103.72746276855469,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.49445700826324,106.97985811734019,100.09640588332402,106.87306213378906,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.39735364623162,109.57211009802798,105.9799031975969,108.55269622802734,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.36820053624751,108.84392339466623,103.65948864684648,103.99929809570312,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.10611250444195,107.03812018263172,101.94106684060164,105.0672607421875,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.27115689090073,109.16433740208637,104.53329556197552,109.00899505615234,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.65944720543573,111.96041368995603,109.49440992627346,111.61090087890625,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.21286376254167,111.9507176542682,110.26141045029476,110.7662582397461,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.47498574403602,113.84389630124348,110.30994008853341,112.4361343383789,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.2128318777771,114.29050304173128,112.45556438431055,113.3875961303711,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.60121453266758,112.00896881944756,108.9507351859753,109.72742462158203,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.5915056515741,113.25168017088336,110.24199280586862,113.10604858398438,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.32935419932602,112.73712413305032,108.97986466252809,109.86335754394531,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.28081129884058,112.18371817362878,110.80508099423795,111.72740936279297,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,112.86333746821694,113.00896906250527,111.25169399711908,111.6206283569336,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,111.9215718124515,113.59146461414193,111.57205902106843,113.56233978271484,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.56233357489269,121.53317715466372,115.80505821466257,120.7759017944336,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.62055188862823,121.73705863931524,116.1642820228976,117.57203674316406,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.4749490324475,119.44580856247916,116.13515475963598,117.65941619873047,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.26137355970408,117.66912045188067,114.70797946369227,117.19339752197266,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,117.74678205190853,118.00892036442943,115.34873869497103,115.55261993408203,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.46525200898868,116.91185012257559,112.29052664782569,112.60120391845703,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,112.81476024966445,115.51377715780384,112.26136626857321,114.08660125732422,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.27107784719725,115.25164788351834,113.05748587164362,113.46525573730469,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.0283784935599,114.60119413802467,111.25169700728709,112.3779067993164,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,112.99923740706663,113.15457972080071,110.95070693925585,111.68856811523438,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,110.6885775032748,113.15458121285103,109.591492767667,111.69828033447266,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.12546171107986,113.86331505621116,111.20314074462335,113.203125,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,111.69827875394513,112.06720563801413,107.86334871753533,107.96043395996094,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.09636307884779,113.52351567412646,108.93131000553764,111.96041870117188,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,107.82451896896531,108.72742584588708,104.58182577242385,105.68861389160156,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,105.93134082759394,107.45560232371076,104.19348732192323,105.60124206542969,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.46531227233,108.24199381190596,105.56240538196562,107.22258758544922,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,110.81477339747906,112.22252777022936,109.07692034950163,111.6011734008789,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.51379370413532,116.13514770518474,113.46526266207991,115.56233215332031,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.07120221763194,115.92703675245446,112.94133225108231,115.43104553222656,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.19134078148167,118.64042665215963,112.86353074963101,113.12611389160156,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.37724727765978,114.36122671431826,110.99623179932811,112.78571319580078,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,113.97224808212631,116.34524653114283,113.24284127027532,116.20909118652344,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.33552114136147,117.22053084100786,115.31434868339849,115.93677520751953,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.16045525051373,116.38413582545107,114.63356412889462,115.98539733886719,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,115.65472076865481,117.66788289766848,114.90586651270257,116.99683380126953,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.26743436443991,117.35667698637204,115.69363055189307,116.11182403564453,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.35323030643576,116.53000547162844,114.7599789740788,114.78915405273438,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.36125853091154,115.7908970620543,113.60267663763,115.38243103027344,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.38242633677936,115.50885417388024,114.06949561951376,114.11811828613281,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,113.96248988252185,114.39041080457727,110.6266699980908,110.72392272949219,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,110.78230006896696,112.66902713847026,109.49853707376413,112.00769805908203,113874200,0.0,0.0
